Volume (m3)	Temperature (C)
0.000191	482.187963
0.000259	310.539014
0.000898	373.019745
0.000593	325.102556
0.000504	493.678860
0.000613	426.713096
0.000819	387.050075
0.000532	329.127854
0.000202	302.318755
0.000454	319.924067
0.000428	426.175560
0.000966	379.835787
0.000620	336.196369
0.000695	488.637427
0.000720	300.369458
0.000347	348.471572
0.000517	349.181124
0.000557	405.086244
0.000156	493.749178
0.000562	428.199669
0.000695	410.309446
0.000426	321.703935
0.000836	438.777271
0.000731	478.652624
0.000360	354.533382
0.000454	405.085822
0.000386	376.816283
0.000776	416.029178
0.000734	342.875778
0.000430	427.595798
0.000694	400.075400
0.000945	444.319814
0.000784	367.299309
0.000706	411.776221
0.000109	459.856131
0.000390	352.910562
0.000591	396.161360
0.000459	477.458037
0.000050	485.904258
0.000229	488.652850
0.000834	383.066265
0.000016	327.156105
0.000864	416.776788
0.000078	387.349550
0.000669	355.423041
0.000500	310.706343
0.000218	452.309755
0.000572	350.181295
0.000122	370.121975
0.000671	402.897375
0.000600	431.674991
0.000056	322.638834
0.000056	417.302539
0.000153	436.433363
0.000020	309.420732
0.000435	449.103782
0.000832	319.494174
0.000617	302.050679
0.000520	412.629555
0.000864	318.016675
0.000098	489.956372
0.000908	351.070538
0.000108	423.470192
0.000517	499.642818
0.000143	408.729381
0.000559	357.582863
0.000005	314.972720
0.000767	373.801431
0.000849	327.917038
0.000917	325.599634
0.000987	487.707544
0.000505	389.149983
0.000271	440.232928
0.000101	356.081870
0.000508	465.415218
0.000586	476.166793
0.000763	470.540001
0.000083	421.113307
0.000662	315.093048
0.000517	301.060287
0.000171	348.138919
0.000939	464.991651
0.000590	470.320652
0.000441	346.434801
0.000942	402.211995
0.000656	447.935917
0.000452	315.775028
0.000840	391.539715
0.000533	446.146831
0.000554	358.863615
0.000680	348.708239
0.000367	358.315906
0.000239	307.176811
0.000579	361.684585
0.000867	344.275365
0.000407	498.112634
0.000113	326.470378
0.000444	459.041435
0.000300	436.237003
0.000401	363.696059
0.000833	483.459638
0.000404	382.743083
0.000390	486.637137
0.000360	314.867210
0.000140	377.983230
0.000260	398.368372
0.000087	390.718473
0.000429	397.915442
0.000257	420.814330
0.000298	460.748824
0.000425	308.781922
0.000119	342.664959
0.000495	398.862975
0.000706	367.833412
0.000244	412.147924
0.000785	330.382686
0.000074	370.389676
0.000394	393.665533
0.000003	371.480602
0.000221	388.341409
0.000001	434.117581
0.000189	322.718703
0.000142	313.347348
0.000268	439.039888
0.000175	478.627871
0.000139	426.967634
0.000599	374.355646
0.000901	397.080323
0.000939	406.765033
0.000221	408.834730
0.000483	486.638670
0.000376	309.363088
0.000524	452.042623
0.000265	397.258548
0.000068	364.667993
0.000436	372.727662
0.000174	444.776631
0.000026	498.967829
0.000955	476.390939
0.000431	423.455887
0.000962	401.638736
0.000762	317.888469
0.000007	458.465798
0.000680	393.149006
0.000706	378.644562
0.000645	436.412405
0.000552	411.451727
0.000218	447.528354
0.000772	482.685433
0.000228	403.448232
0.000371	466.408688
0.000891	483.682184
0.000856	391.821769
0.000402	368.462129
0.000318	390.843488
0.000609	340.760467
0.000910	399.108230
0.000909	474.742950
0.000592	385.128585
0.000333	358.466346
0.000853	353.444296
0.000442	333.450414
0.000904	383.780271
0.000033	409.651850
0.000532	353.057778
0.000716	367.606469
0.000179	377.769464
0.000337	309.601822
0.000188	365.887223
0.000322	313.772660
0.000404	490.333786
0.000549	312.335423
0.000049	396.364879
0.000553	342.821588
0.000275	314.313320
0.000242	402.168512
0.000243	397.544122
0.000154	389.521734
0.000956	496.369941
0.000936	453.076813
0.000819	431.489480
0.000728	371.607111
0.000176	415.513004
0.000360	397.045514
0.000189	329.858805
0.000001	389.448117
0.000316	444.329346
0.000700	300.667288
0.000625	464.519684
0.000543	343.249593
0.000439	483.712666
0.000287	316.531965
0.000502	375.839031
0.000762	379.395546
0.000762	322.140373
0.000576	447.291507
0.000748	328.341844
0.000646	340.537170
0.000123	459.776767
0.000504	457.578160
0.000347	351.645762
0.000092	476.274847
0.000148	357.396903
0.000198	423.642264
0.000672	487.047293
0.000432	433.818305
0.000694	392.870951
0.000257	412.174129
0.000010	366.779886
0.000532	391.211676
0.000279	442.531380
0.000946	370.043387
0.000906	310.351152
0.000393	365.848100
0.000025	301.473233
0.000671	383.577890
0.000837	305.643299
0.000971	437.922211
0.000057	320.959845
0.000450	408.898112
0.000582	466.632168
0.000687	384.762612
0.000719	475.855630
0.000650	345.188374
0.000727	309.677926
0.000374	307.078183
0.000582	424.604987
0.000116	420.116552
0.000058	451.128489
0.000980	418.892288
0.000285	403.797472
0.000595	486.213131
0.000962	349.983801
0.000186	475.000793
0.000193	423.150281
0.000342	463.435777
0.000933	373.532103
0.000391	361.094994
0.000273	461.344050
0.000152	421.600857
0.000397	329.409805
0.000375	310.538175
0.000131	407.174681
0.000435	338.695124
0.000092	365.622097
0.000615	446.303903
0.000011	485.041410
0.000573	457.099581
0.000790	476.827101
0.000235	306.015571
0.000448	334.169631
0.000569	462.758462
0.000061	340.465458
0.000496	487.969454
0.000642	358.317536
0.000221	329.654455
0.000837	334.001007
0.000971	333.880729
0.000846	329.873076
0.000506	316.304511
0.000279	473.961944
0.000747	445.356704
0.000237	454.779072
0.000957	334.091065
0.000620	493.932847
0.000600	370.134254
0.000173	473.822161
0.000090	382.749712
0.000255	482.866880
0.000859	467.322389
0.000911	457.271378
0.000700	302.165984
0.000725	379.657608
0.000230	305.175087
0.000576	316.126899
0.000811	314.365266
0.000404	475.271232
0.000988	319.458123
0.000090	322.299631
0.000321	469.196531
0.000511	444.492382
0.000061	462.046734
0.000726	304.705901
0.000557	458.118216
0.000529	344.620774
0.000830	346.893139
0.000859	479.363729
0.000789	445.085390
0.000318	467.656080
0.000452	480.612936
0.000752	414.704310
0.000110	446.072327
0.000110	441.118836
0.000270	429.048181
0.000525	457.484529
0.000973	418.323385
0.000710	331.369067
0.000312	451.993904
0.000291	433.121167
0.000850	349.397590
0.000912	331.051068
0.000639	353.923605
0.000255	376.206987
0.000089	449.976648
0.000838	339.596907
0.000585	493.845426
0.000948	328.251084
0.000061	333.627572
0.000585	346.288682
0.000285	466.948835
0.000828	482.193348
0.000191	305.782672
0.000443	355.431803
0.000393	367.627000
0.000827	306.629584
0.000677	399.710167
0.000208	380.034539
0.000318	458.619880
0.000134	470.594469
0.000671	359.000194
0.000571	449.931574
0.000170	492.728251
0.000148	325.450628
0.000476	475.754422
0.000908	371.792857
0.000552	426.287385
0.000033	368.873025
0.000054	484.304807
0.000805	369.223768
0.000451	389.954908
0.000383	444.960720
0.000790	385.342253
0.000364	431.447720
0.000532	388.657286
0.000712	412.166485
0.000871	418.502499
0.000329	366.157544
0.000650	300.426971
0.000975	397.612471
0.000076	343.231940
0.000587	351.563117
0.000414	481.976655
0.000309	468.653186
0.000264	488.465297
0.000759	487.816873
0.000995	426.296368
0.000187	393.981151
0.000781	378.203447
0.000196	375.326739
0.000992	365.879422
0.000802	342.449649
0.000424	416.297047
0.000729	449.709545
0.000498	474.748651
0.000809	445.640653
0.000357	487.106032
0.000073	389.616443
0.000591	442.664462
0.000910	393.049783
0.000194	305.135172
0.000432	478.802535
0.000749	350.318864
0.000039	428.110724
0.000946	330.045729
0.000764	432.711875
0.000559	425.472673
0.000184	342.650642
0.000498	449.215821
0.000518	442.745415
0.000994	303.061730
0.000855	300.804258
0.000962	468.318781
0.000679	389.450837
0.000404	413.044623
0.000935	365.343361
0.000479	381.507786
0.000232	494.647349
0.000396	315.883744
0.000705	454.728109
0.000559	448.002927
0.000757	309.230262
0.000995	489.624853
0.000962	460.356666
0.000535	439.615912
0.000964	381.736812
0.000116	388.633790
0.000051	301.182056
0.000304	472.143677
0.000580	337.331665
0.000531	350.152453
0.000901	476.604170
0.000541	362.855979
0.000432	367.051858
0.000543	427.683828
0.000712	317.203301
0.000017	461.408972
0.000801	333.372382
0.000143	484.154793
0.000478	476.042603
0.000257	389.759834
0.000369	487.475414
0.000662	421.949226
0.000170	399.904724
0.000279	465.088097
0.000198	486.969641
0.000195	445.973943
0.000327	489.259677
0.000880	324.220349
0.000471	363.556336
0.000404	465.318629
0.000179	472.640669
0.000969	433.287768
0.000407	319.576341
0.000844	465.789301
0.000615	499.882198
0.000377	362.563989
0.000877	457.696337
0.000785	378.535455
0.000465	365.151411
0.000814	420.035317
0.000898	374.529014
0.000429	315.355923
0.000334	365.187568
0.000597	481.282800
0.000902	421.755262
0.000702	489.932588
0.000377	347.892991
0.000735	467.895450
0.000954	357.071492
0.000543	454.573203
0.000540	325.395192
0.000311	415.633172
0.000071	407.467364
0.000182	415.606152
0.000093	445.134168
0.000463	425.917067
0.000009	412.038477
0.000915	355.517435
0.000643	381.354239
0.000001	347.442018
0.000030	373.786199
0.000208	311.535278
0.000455	324.314071
0.000127	344.296476
0.000009	328.799898
0.000727	345.189658
0.000354	497.657368
0.000780	466.931046
0.000437	348.231889
0.000437	438.352299
0.000049	481.076296
0.000050	443.485241
0.000091	356.115891
0.000594	484.432745
0.000241	420.922812
0.000841	317.566439
0.000857	399.588414
0.000964	493.226916
0.000489	476.882128
0.000220	495.334539
0.000226	385.011376
0.000537	471.189688
0.000762	390.852582
0.000348	304.356244
0.000461	366.121370
0.000639	342.163620
0.000917	472.308612
0.000162	388.378101
0.000716	411.697380
0.000578	402.794090
0.000433	434.059947
0.000884	351.660126
0.000393	413.298124
0.000179	438.927579
0.000633	422.035183
0.000624	485.368791
0.000328	321.506561
0.000803	332.203633
0.000999	409.079649
0.000981	333.377803
0.000127	375.521363
0.000232	310.805430
0.000024	477.522112
0.000607	439.063911
0.000111	300.979324
0.000407	448.882519
0.000884	402.054637
0.000548	426.815304
0.000369	414.378013
0.000208	310.319203
0.000441	427.722008
0.000956	386.657921
0.000124	375.258274
0.000471	307.356134
0.000857	386.150436
0.000043	325.322141
0.000692	344.016763
0.000979	353.128315
0.000283	309.280906
0.000134	313.726598
0.000685	309.961742
0.000909	426.187473
0.000611	322.098940
0.000900	302.235347
0.000193	490.156059
0.000754	300.784613
0.000346	338.694043
0.000419	309.247358
0.000156	458.869497
0.000819	380.363531
0.000625	317.323110
0.000739	300.375435
0.000805	339.933580
0.000067	386.318048
0.000951	422.510776
0.000498	439.147454
0.000755	424.677157
0.000742	388.248720
0.000831	409.762656
0.000157	413.486480
0.000457	328.953994
0.000618	340.792774
0.000932	433.343600
0.000835	379.611830
0.000895	388.656717
0.000583	470.942557
0.000583	467.051323
0.000855	394.990471
0.000035	348.070004
0.000885	315.904828
0.000408	378.875752
0.000036	493.387664
0.000746	486.235523
0.000155	326.595944
0.000144	346.973916
0.000606	348.646941
0.000254	412.315592
0.000324	417.440469
0.000402	363.500419
0.000406	324.409597
0.000386	345.842755
0.000610	468.391929
0.000167	356.337494
0.000188	329.630337
0.000095	415.259169
0.000323	314.358025
0.000770	494.474951
0.000234	376.269416
0.000740	436.440123
0.000693	482.951580
0.000824	477.217263
0.000828	433.382292
0.000293	423.042321
0.000309	332.742104
0.000523	377.580763
0.000325	385.022217
0.000832	491.534208
0.000810	471.303935
0.000557	328.489181
0.000263	382.444738
0.000681	351.350207
0.000234	305.650834
0.000456	489.212112
0.000385	323.743925
0.000539	382.399276
0.000992	499.789361
0.000755	407.772894
0.000980	445.463128
0.000235	351.587839
0.000529	421.592777
0.000051	448.062807
0.000757	313.087531
0.000602	300.779684
0.000857	381.600095
0.000988	385.425878
0.000929	397.147250
0.000410	351.672617
0.000000	417.994846
0.000541	352.397641
0.000208	444.585355
0.000219	389.234985
0.000326	375.605153
0.000096	381.810829
0.000748	333.648863
0.000749	400.778544
0.000543	443.550243
0.000338	342.724648
0.000832	313.520868
0.000553	313.818983
0.000958	318.897799
0.000893	451.071599
0.000357	460.441844
0.000546	422.741724
0.000347	316.218531
0.000623	332.457007
0.000797	400.771856
0.000746	417.835536
0.000126	466.812786
0.000822	407.543228
0.000025	399.594481
0.000414	302.618406
0.000731	403.625815
0.000781	352.873309
0.000367	333.801923
0.000745	377.369611
0.000892	313.438908
0.000243	436.530343
0.000130	413.605550
0.000225	367.430663
0.000350	357.786681
0.000287	409.698449
0.000927	451.458991
0.000051	317.430673
0.000593	434.704731
0.000163	307.493384
0.000838	488.739157
0.000168	308.557965
0.000502	466.058020
0.000999	407.166548
0.000355	367.453965
0.000047	422.477147
0.000214	474.010141
0.000398	309.645278
0.000334	343.729244
0.000230	498.806096
0.000936	381.466715
0.000683	350.346347
0.000962	326.935216
0.000438	365.197733
0.000940	330.291747
0.000006	340.633701
0.000610	473.315627
0.000801	453.923196
0.000233	399.442716
0.000932	305.967475
0.000763	393.500757
0.000826	392.003832
0.000573	492.400115
0.000793	330.852840
0.000329	322.153281
0.000223	376.829701
0.000312	379.589489
0.000585	482.605010
0.000830	386.680869
0.000290	401.792859
0.000403	413.527729
0.000862	333.355377
0.000615	324.255306
0.000991	385.146885
0.000204	395.470827
0.000827	378.221264
0.000676	466.101046
0.000249	427.667077
0.000476	380.152556
0.000399	413.729134
0.000599	495.840110
0.000801	348.156229
0.000105	428.450725
0.000821	490.274116
0.000841	471.260564
0.000355	357.027835
0.000430	344.010081
0.000572	348.067633
0.000701	469.692363
0.000742	325.482482
0.000758	300.778085
0.000389	380.434927
0.000429	490.855294
0.000956	353.865688
0.000573	389.773681
0.000850	309.230819
0.000276	494.352697
0.000622	360.633810
0.000588	411.904939
0.000963	314.785294
0.000086	413.680889
0.000500	331.694603
0.000522	346.186292
0.000090	454.964412
0.000905	459.497980
0.000884	382.517233
0.000439	451.907328
0.000782	474.065185
0.000148	458.988886
0.000620	393.048142
0.000261	309.956270
0.000446	407.703580
0.000844	474.414029
0.000196	472.033845
0.000304	408.590523
0.000483	407.061774
0.000338	445.620457
0.000798	418.091843
0.000987	417.792853
0.000159	323.491778
0.000237	323.064256
0.000702	422.986308
0.000375	474.191441
0.000974	443.101658
0.000972	493.004436
0.000644	467.822307
0.000860	370.175064
0.000402	359.675898
0.000632	394.706004
0.000985	370.979061
0.000559	346.954840
0.000934	495.532125
0.000720	328.713875
0.000484	315.015635
0.000639	374.435430
0.000888	410.278372
0.000199	467.857545
0.000395	332.306378
0.000992	424.931850
0.000402	361.430362
0.000659	364.088958
0.000901	417.208772
0.000995	433.478327
0.000653	471.938401
0.000108	424.006328
0.000036	347.082084
0.000618	409.357173
0.000567	319.610268
0.000962	415.289603
0.000746	408.512640
0.000663	390.167191
0.000523	364.931087
0.000260	472.143922
0.000962	322.969584
0.000540	310.424403
0.000030	421.567457
0.000696	425.207759
0.000520	468.594877
0.000059	347.153950
0.000890	343.122702
0.000330	434.689418
0.000230	410.590499
0.000114	488.187947
0.000311	498.324725
0.000228	432.654695
0.000652	456.290513
0.000066	426.203779
0.000275	445.311703
0.000282	406.209139
0.000880	493.235776
0.000444	443.003476
